id,username,gender,age,province,city,education,height,weight,race,least_age,most_age,least_height,most_height,aim_race,aim_education,aim_marriage,aim_home
15580242,风铃,F,48,广东,茂名,高中中专及以下,168,0,--,40,46,173,180,不限,不限,不限,不限
15580252,飘渺浮云,M,35,江苏,苏州,大专,175,0,--,21,26,150,180,不限,不限,不限,不限
15580330,carrie,F,38,广东,广州,大专,163,0,--,30,36,175,180,不限,大专,未婚,不限
15582065,圆圆圈圈,F,33,广东,深圳,本科,162,49,汉,24,36,175,182,不限,本科,未婚,不限
15582955,倩宫,F,27,湖南,长沙,高中中专及以下,158,42,汉,18,25,163,175,不限,不限,未婚,不限
15581223,温馨晨梦,M,30,河南,信阳,高中中专及以下,176,0,--,,,,,不限,不限,不限,不限
15583689,飞龙,M,31,江西,南昌,本科,173,0,--,18,22,150,180,不限,不限,不限,不限
15584590,francis,M,40,广东,深圳,本科,173,0,--,25,30,150,180,不限,不限,不限,不限
15585629,shisan_month,M,31,四川,自贡,本科,171,0,--,18,22,158,166,不限,大专或以上,未婚,不限
15586199,该走了,M,29,福建,泉州,大专,175,0,汉,18,20,150,180,不限,不限,不限,不限
15586292,勇敢的骑士,M,42,湖北,武汉,大专,181,0,--,29,31,163,168,不限,不限,未婚,不限
15586937,阿涛,M,44,湖北,鄂州,高中中专及以下,169,0,--,23,30,150,164,不限,不限,不限,不限
15588896,孤独，美♡♡,F,34,浙江,绍兴,大专,157,55,苗,25,30,160,190,不限,不限,不限,不限
15590833,雨竹,F,41,北京,通州,大专,162,48,--,32,39,170,180,不限,大专或以上,未婚,不限
15591933,吻   ＂,M,43,重庆,渝中,大专,168,0,汉,25,31,,,不限,不限,不限,星级会员 
15592169,向日葵,M,37,山西,太原,大专,175,0,--,23,28,150,180,不限,不限,不限,不限
15593147,lgx112358,M,31,安徽,合肥,大专,172,0,--,18,21,150,180,不限,不限,不限,不限
15593847,Shell,F,32,上海,长宁,本科,160,45,汉,23,30,175,182,不限,本科或以上,未婚,星级会员 
15594248,攸攸,F,31,河北,秦皇岛,大专,162,0,--,22,27,160,190,不限,不限,不限,不限
15595204,雪佛莱,M,33,广东,深圳,大专,175,0,--,19,24,150,180,不限,不限,不限,不限
15595687,wo  wo wo,M,31,天津,静海,本科,178,0,--,21,25,165,173,不限,不限,未婚,不限
15595710,善解人意,M,46,湖南,永州,本科,172,0,--,32,37,150,180,不限,不限,不限,不限
15595966,jessica,F,34,新疆,乌鲁木齐,本科,162,0,--,25,30,160,190,不限,不限,不限,不限
15596879,火焰空气,M,31,广西,玉林,高中中专及以下,165,0,--,18,22,160,175,不限,不限,未婚,不限
15597402,洪,F,41,江西,南昌,本科,157,0,--,32,37,160,190,不限,不限,不限,不限
15597476,木头,M,34,河北,石家庄,本科,175,0,汉,23,26,162,170,不限,大专或以上,未婚,不限
15598553,风雨无阻,M,40,香港,香港,博士后,180,0,--,25,30,150,180,不限,不限,不限,不限
15599393,逍遥,M,39,河南,郑州,本科,174,0,--,23,30,160,175,不限,不限,不限,不限
15599496,lfq0714,M,35,福建,福州,大专,178,0,--,21,26,150,180,不限,不限,不限,不限
15600668,yoyo,F,35,上海,徐汇,硕士,170,0,--,26,33,175,190,不限,本科或以上,未婚,不限
15601667,`乔乔`,F,30,浙江,宁波,大专,158,0,--,21,26,160,190,不限,不限,不限,不限
15602944,记事本,F,34,广东,韶关,大专,160,56,--,28,38,165,175,不限,不限,不限,不限
15603499,mm,F,30,广东,佛山,双学士,165,0,--,20,25,175,185,不限,双学士或以上,未婚,不限
15604639,horus,F,30,浙江,杭州,大专,160,0,--,21,26,160,190,不限,不限,不限,不限
15605627,雪舞,F,33,吉林,长春,硕士,156,44,汉,27,32,175,180,不限,本科或以上,未婚,星级会员 
15605867,悠悠,F,35,北京,东城,大专,165,0,--,26,33,170,190,不限,不限,不限,不限
15606511,黑羽精兵,M,38,北京,通州,硕士,176,0,汉,25,32,165,175,不限,不限,未婚,不限
15607353,钸洅兲槇.,F,30,辽宁,锦州,高中中专及以下,163,0,--,21,26,160,190,不限,不限,不限,不限
15607891,蒲公英,F,56,北京,海淀,本科,167,0,--,46,51,160,190,不限,不限,不限,不限
15609350,雅雅,F,33,湖南,娄底,高中中专及以下,164,0,--,26,32,178,188,不限,大专或以上,不限,不限
15612556,jackyben,M,39,北京,西城,双学士,175,77,--,23,30,150,170,不限,本科或以上,未婚,不限
15614136,无聊,M,48,北京,朝阳,高中中专及以下,180,0,--,31,38,150,175,不限,不限,不限,不限
15614569,一生有你,M,33,四川,成都,大专,172,0,--,20,24,160,167,不限,不限,未婚,不限
15615317,佳人拥簇,M,30,河南,开封,大专,170,0,回,18,21,150,180,不限,不限,不限,不限
15615941,郁闷中,M,34,贵州,遵义,本科,173,0,--,20,24,160,168,不限,本科,未婚,不限
15616727,阿喀琉斯,M,31,浙江,衢州,本科,175,65,--,18,21,150,180,不限,不限,不限,不限
15617570,光辉岁月,M,38,上海,长宁,本科,176,72,汉,25,29,150,171,不限,不限,未婚,不限
15617663,God is a gir,F,34,北京,朝阳,本科,166,0,--,27,37,171,180,不限,不限,不限,不限
15617979,爱你,M,27,山西,临汾,大专,174,0,--,18,,150,180,不限,不限,不限,不限
15619100,简爱,F,31,湖北,宜昌,本科,157,51,汉,22,27,172,180,不限,本科或以上,未婚,不限
15619402,Sajuly,F,32,海南,海口,本科,160,0,--,23,28,160,190,不限,不限,不限,不限
15620211,深海石头鱼,M,31,河北,唐山,本科,186,0,--,18,22,150,180,不限,不限,不限,不限
15620406,麒麟,M,32,上海,闵行,大专,180,0,汉,18,23,150,180,不限,不限,不限,不限
15620622,偶然,M,44,辽宁,大连,本科,186,0,--,28,32,165,181,不限,不限,不限,不限
15622638,"Hey,Judy!",F,34,西藏,拉萨,大专,155,50,藏,30,38,175,180,不限,本科或以上,未婚,星级会员 
15623977,海仂,M,51,江西,鹰潭,大专,160,0,--,37,42,150,180,不限,不限,不限,不限
15625670,蔓藤,F,37,陕西,西安,大专,170,53,汉,30,45,170,180,不限,大专,不限,星级会员 
15626703,真的好男,M,47,北京,丰台,本科,165,60,汉,27,35,158,166,不限,大专或以上,未婚,不限
15630059,hshui,M,49,福建,宁德,大专,170,0,--,33,40,150,165,不限,不限,不限,不限
15630764,你一定要快乐,M,32,河南,郑州,高中中专及以下,178,0,--,20,27,150,173,不限,不限,不限,不限
15631744,夜的诗人,F,33,湖北,武汉,大专,162,50,汉,24,40,172,190,不限,本科或以上,不限,星级会员 
15633219,浪子燕青,M,39,河北,石家庄,高中中专及以下,175,0,--,25,30,150,180,不限,不限,不限,不限
15633456,独自回家,M,44,四川,成都,大专,178,60,汉,28,36,155,173,不限,不限,未婚,不限
15633639,123,F,34,北京,朝阳,硕士,175,0,--,25,35,180,190,不限,本科或以上,未婚,不限
15634632,limeimei8866,F,35,上海,闵行,高中中专及以下,164,0,--,26,31,160,190,不限,不限,不限,不限
15634919,何缘,M,28,河南,郑州,大专,173,0,--,18,19,160,170,不限,不限,未婚,不限
15635226,：:⒉/１,M,33,河北,邢台,高中中专及以下,178,200,汉,20,26,160,173,不限,不限,不限,不限
15635401,卡卡,M,34,安徽,宣城,大专,170,0,--,20,25,150,180,不限,不限,不限,不限
15636161,仰望天空,M,39,河北,石家庄,本科,170,160,汉,23,32,158,168,不限,大专或以上,不限,不限
15636572,casey,F,32,河北,唐山,大专,160,45,汉,23,28,170,190,不限,大专或以上,未婚,星级会员 
15637432,卉卉,F,39,广西,南宁,高中中专及以下,165,0,壮,32,42,175,190,不限,不限,不限,不限
15638665,风,M,41,浙江,绍兴,大专,167,0,--,27,32,150,180,不限,不限,不限,不限
15639428,寻觅OR等待,M,34,陕西,西安,硕士,180,0,--,18,24,150,175,不限,不限,不限,不限
15639303,mengsidie,M,32,广西,柳州,本科,161,60,汉,18,23,150,180,不限,不限,不限,不限
15641776,茉莉清茶,F,41,北京,朝阳,本科,160,55,--,33,41,171,180,不限,不限,未婚,不限
15640932,海洋,F,38,广东,深圳,大专,163,0,--,28,35,170,175,不限,大专,未婚,不限
15643055,秋水无痕,M,30,江苏,扬州,本科,186,68,汉,18,23,155,172,不限,不限,不限,不限
15642317,yanwen6u8,M,35,陕西,西安,硕士,168,0,--,20,28,156,165,不限,大专或以上,未婚,不限
15643594,叶子,M,37,广东,深圳,本科,176,0,--,23,28,150,180,不限,不限,不限,不限
15643639,xiaofei,F,30,贵州,黔西南,大专,150,0,--,21,28,155,190,不限,不限,不限,不限
15645222,鱼鱼,F,42,北京,丰台,大专,164,0,--,35,40,175,180,不限,大专或以上,离异,不限
15646293,池小姐,F,28,福建,福州,大专,165,49,汉,22,28,170,180,不限,不限,未婚,不限
15647165,浪☆剑,M,34,广西,南宁,大专,176,0,汉,20,28,158,176,不限,大专或以上,未婚,不限
15647583,冰雪,F,35,广东,东莞,高中中专及以下,160,47,汉,30,35,170,175,不限,大专,未婚,不限
15648568,莼黑sè -╇,M,29,陕西,榆林,大专,175,0,--,18,20,150,180,不限,不限,未婚,不限
15648609,wailer,M,33,山东,青岛,大专,172,0,--,19,24,150,180,不限,不限,不限,不限
15648649,j江夏才子,M,39,广西,柳州,本科,175,80,壮,28,36,158,170,不限,高中中专及以下或以上,不限,星级会员 
15649463,houlai929,M,47,重庆,沙坪坝,本科,165,0,--,33,38,150,180,不限,不限,不限,不限
15650105,左左,F,28,其他国家,新加坡,本科,167,50,满,23,29,177,186,不限,本科或以上,不限,不限
15650334,娃娃,F,34,江苏,南京,本科,163,50,汉,30,35,170,185,不限,大专或以上,未婚,不限
15650740,稻草人,M,34,山东,德州,大专,175,0,--,20,25,150,180,不限,不限,不限,不限
15651403,小石头,F,32,江苏,南京,大专,162,0,汉,23,30,170,180,不限,大专或以上,未婚,不限
15651467,dhc,M,35,广东,深圳,高中中专及以下,175,0,--,21,26,150,180,不限,不限,不限,不限
15651597,兰花豆下酒,F,34,湖北,武汉,大专,159,0,--,25,30,172,180,不限,大专或以上,未婚,不限
15653243,yange,M,47,湖南,湘西,本科,170,0,--,30,38,155,165,不限,不限,不限,不限
15654006,阿龙,M,38,重庆,江北,本科,173,0,--,24,29,150,180,不限,不限,不限,不限
15654974,tangyock,M,44,上海,卢湾,本科,170,0,--,20,25,155,165,不限,不限,不限,不限
15654986,bh,F,48,湖南,长沙,本科,154,56,汉,48,52,168,172,不限,本科,不限,不限
15655442,春上秋下,F,32,甘肃,兰州,本科,170,0,--,23,25,175,180,不限,不限,未婚,不限
15656619,龙振,M,31,山东,威海,高中中专及以下,175,0,--,18,,170,,不限,不限,不限,不限
15657457,初风秋枫,M,44,江苏,淮安,本科,175,0,--,30,35,150,180,不限,不限,不限,不限
15657942,忘川,M,32,河南,漯河,本科,174,0,--,18,23,150,180,不限,不限,不限,不限
15659681,野人,M,36,吉林,吉林,高中中专及以下,170,0,--,22,27,150,180,不限,不限,不限,不限
15660044,最佳拍挡,M,41,江苏,南通,大专,178,0,--,33,39,150,173,不限,不限,不限,不限
15660349,天使不美丽,F,30,内蒙古,包头,高中中专及以下,160,0,--,21,26,160,190,不限,不限,不限,不限
15661300,小白,M,33,天津,塘沽,大专,185,0,--,18,23,150,180,不限,不限,不限,不限
15661850,smilewithme,M,38,北京,丰台,本科,178,78,汉,22,27,160,173,不限,大专或以上,未婚,不限
15662048,qsw826,M,43,湖南,衡阳,本科,175,0,汉,24,30,158,170,不限,大专,未婚,不限
15663467,云儿,F,49,福建,福州,大专,163,54,汉,43,47,175,177,不限,大专或以上,离异,不限
15664332,天蓝蓝,F,41,山东,烟台,大专,170,0,汉,38,,,,不限,本科或以上,不限,不限
15664918,lucky chen,M,35,广西,南宁,大专,167,55,--,20,25,156,160,不限,大专,未婚,不限
15665243,真诚相对,M,49,山东,济宁,高中中专及以下,175,0,--,33,40,150,170,不限,不限,不限,不限
15665850,找个人结婚,M,38,湖北,武汉,本科,176,0,汉,24,32,162,171,不限,不限,不限,不限
15666496,雅星,M,36,山东,烟台,大专,165,0,汉,20,27,160,165,不限,不限,未婚,不限
15668160,♠♣ஐﻬ书童☞☎,M,37,陕西,渭南,大专,172,0,汉,22,28,156,167,不限,大专,未婚,不限
15668873,允萱MM,F,28,新疆,乌鲁木齐,大专,165,0,--,18,23,160,190,不限,不限,不限,不限
15670537,Cupid,M,32,北京,海淀,本科,168,65,汉,26,,155,170,不限,大专,未婚,不限
15671155,秋天的童话,M,36,广东,广州,本科,181,0,--,25,28,165,175,不限,大专,未婚,不限
15671971,海角,F,47,内蒙古,呼伦贝尔,高中中专及以下,160,0,--,38,43,160,190,不限,不限,不限,不限
15672435,一方水土,M,31,江西,萍乡,本科,162,0,--,18,22,150,180,不限,不限,不限,不限
15673399,martin31,M,47,广东,广州,本科,170,0,--,33,38,160,166,不限,不限,不限,不限
15674212,21th,M,27,北京,海淀,本科,177,0,--,18,,150,180,不限,不限,不限,不限
15674571,亚当888,M,33,浙江,宁波,大专,175,0,--,20,35,158,168,不限,不限,不限,不限
15675453,З國°戀,M,28,河北,衡水,大专,170,0,--,18,19,150,180,不限,不限,不限,不限
15675934,彭叶子,F,55,湖南,娄底,大专,163,0,--,47,60,162,189,不限,不限,不限,不限
15675956,niangzhi,M,44,广东,广州,高中中专及以下,167,0,--,30,35,150,180,不限,不限,不限,不限
15676008,彩虹宝儿,F,28,北京,丰台,高中中专及以下,164,52,汉,21,24,175,185,不限,大专或以上,未婚,不限
15676348,blaster,M,41,广东,深圳,双学士,170,63,汉,20,32,162,168,不限,不限,未婚,星级会员 
15676938,百合别针,F,34,湖北,孝感,大专,160,0,汉,25,32,168,180,不限,大专或以上,未婚,不限
15677555,ww,M,37,北京,东城,大专,176,0,--,26,32,156,176,不限,不限,不限,不限
15679196,伟风凛凛,M,38,山东,烟台,本科,174,0,--,18,28,150,169,不限,不限,未婚,不限
15679434,凹凸鱼,M,38,广东,广州,大专,170,0,汉,20,30,160,168,不限,不限,不限,不限
15680753,素红颜,F,32,北京,海淀,硕士,164,0,--,23,30,169,190,不限,不限,不限,不限
15680290,夕阳西夏,M,36,江苏,徐州,高中中专及以下,175,0,--,22,27,150,180,不限,不限,不限,不限
15681144,拐拐花,M,32,上海,虹口,本科,175,72,汉,18,23,160,168,不限,不限,未婚,不限
15681424,小白兔,M,42,江苏,无锡,大专,172,0,--,26,33,150,167,不限,不限,不限,不限
15683400,低調~ 博弈,M,34,江西,抚州,大专,177,85,--,20,25,150,180,不限,不限,不限,不限
15683869,江中幽灵,M,32,上海,浦东新区,本科,178,75,汉,20,25,162,172,不限,大专或以上,未婚,不限
15684211,萧萧雨,M,40,辽宁,大连,本科,172,0,--,25,30,150,180,不限,不限,不限,不限
15684841,温柔的∑守侯,F,29,山东,枣庄,高中中专及以下,164,0,--,19,26,177,192,不限,双学士或以上,未婚,不限
15685069,aaron,M,38,湖北,襄阳,本科,168,0,--,22,27,158,163,不限,不限,未婚,不限
15686602,紫夜雨柔,F,35,北京,朝阳,本科,173,40,--,20,50,160,190,不限,本科或以上,不限,不限
15687444,自由飞翔,M,40,江苏,泰州,本科,170,80,汉,22,32,155,175,不限,大专或以上,未婚,不限
15688503,阿东,M,37,上海,嘉定,高中中专及以下,174,0,--,21,28,150,169,不限,不限,不限,不限
15689600,月下听蝉,F,36,浙江,台州,大专,158,46,汉,29,35,170,175,不限,不限,未婚,不限
15690469,只有你,M,33,江苏,苏州,大专,171,0,--,19,24,150,180,不限,不限,不限,不限
15691402,梦痕飘渺,F,31,湖南,长沙,大专,158,60,汉,25,35,160,180,不限,不限,未婚,星级会员 
15691428,vr008006,M,34,广东,深圳,大专,165,54,汉,20,25,155,165,不限,不限,未婚,星级会员 
15691802,花好月圆,F,42,广东,广州,大专,161,0,汉,33,45,166,190,不限,不限,不限,不限
15692481,蒙顶,M,45,四川,眉山,大专,165,0,--,29,36,160,170,不限,不限,不限,不限
15693286,小兰,F,48,湖北,十堰,高中中专及以下,160,0,--,39,46,165,175,不限,不限,不限,不限
15693658,颓废,M,34,广西,柳州,大专,169,0,--,18,25,150,160,不限,不限,未婚,不限
15694337,媚儿,F,32,浙江,杭州,高中中专及以下,165,0,--,22,40,168,178,不限,不限,不限,不限
15694745,卡东,M,36,上海,青浦,本科,175,0,--,22,27,150,180,不限,不限,不限,不限
15695496,香儿,F,38,陕西,榆林,大专,160,0,汉,29,35,170,180,不限,不限,不限,不限
15695815,l寥,F,38,其他国家,澳大利亚,本科,170,0,--,28,32,178,182,不限,本科或以上,未婚,不限
15696579,ゐ人え道,M,40,江苏,南京,高中中专及以下,172,0,汉,26,31,150,180,不限,不限,不限,不限
15697340,系系,M,33,内蒙古,呼和浩特,本科,171,0,--,20,25,160,166,不限,不限,未婚,不限
15697614,轻扬,M,32,河北,保定,本科,176,65,汉,22,27,160,172,不限,本科,未婚,不限
15698428,寒梅,F,55,吉林,四平,本科,165,59,--,48,53,173,183,不限,大专或以上,不限,不限
15699294,Nichi,F,32,上海,南汇,本科,165,0,汉,23,28,160,190,不限,不限,不限,不限
15700479,吉廓,F,34,辽宁,大连,大专,169,0,--,25,30,160,190,不限,不限,不限,不限
15700529,yin,M,29,广西,南宁,大专,170,0,汉,18,22,158,168,不限,不限,未婚,不限
15700911,流动的雪,M,35,江苏,无锡,本科,176,0,--,19,26,150,171,不限,不限,不限,不限
15701588,爱情,F,40,江苏,南京,大专,168,0,--,31,36,170,190,不限,大专或以上,不限,不限
15702402,zongzi,F,36,河南,开封,本科,167,0,--,27,34,172,188,不限,本科,未婚,不限
15702563,南辰,M,34,北京,丰台,本科,171,0,汉,18,23,156,170,不限,大专或以上,未婚,不限
15703070,爱你的人,M,34,山西,吕梁,高中中专及以下,165,0,--,23,27,155,165,不限,不限,离异,不限
15704905,≒︷ｍａｅ楓,F,27,广东,中山,本科,160,0,汉,18,23,160,190,不限,不限,未婚,不限
15705449,丽人清影0818,F,42,湖北,武汉,本科,160,0,--,33,40,172,178,不限,本科或以上,不限,不限
15706746,无泪,F,33,广东,东莞,高中中专及以下,163,0,汉,24,29,160,190,不限,不限,不限,不限
15707045,安 安,F,36,河南,郑州,本科,164,0,--,28,38,172,180,不限,大专或以上,不限,不限
15708104,空谷,M,43,重庆,江北,本科,174,0,--,29,34,150,180,不限,不限,不限,不限
15708903,阿杰,M,33,北京,丰台,本科,173,0,回,19,26,150,180,不限,不限,不限,不限
15709700,风尘仆仆,M,33,黑龙江,哈尔滨,本科,170,0,--,19,24,150,180,不限,不限,不限,不限
15710965,christ_smiling,F,36,浙江,温州,本科,160,0,--,29,34,168,180,不限,大专或以上,未婚,不限
15712898,大饼,F,34,北京,海淀,大专,165,0,--,25,30,178,185,不限,本科,未婚,不限
15714666,寂寞的微风,M,32,江苏,扬州,本科,172,0,--,20,24,150,167,不限,不限,未婚,不限
15715549,逍遥,M,46,辽宁,抚顺,大专,177,75,--,31,36,158,170,不限,不限,不限,不限
15715632,天涯舒声,M,31,山东,枣庄,本科,180,75,汉,20,25,150,175,不限,不限,未婚,不限
15716336,西红柿,M,30,湖北,荆州,本科,175,72,汉,20,30,150,180,不限,大专或以上,不限,不限
15716824,独自等待,F,33,天津,和平,硕士,161,0,汉,27,30,170,185,不限,不限,不限,不限
15717471,一夜风流,M,37,山东,青岛,本科,183,0,--,23,28,150,180,不限,不限,不限,不限
15718930,真心鱼,M,32,陕西,西安,硕士,183,0,--,18,23,150,180,不限,不限,不限,不限
15719374,BAD&BOY,M,34,上海,闸北,大专,173,0,--,19,24,150,180,不限,不限,不限,不限
15720068,宁秋,F,33,陕西,西安,大专,169,0,满,3,,,,不限,本科或以上,未婚,不限
15720831,大刚,M,38,吉林,长春,大专,181,0,--,24,29,150,180,不限,不限,不限,不限
15724242,阳光,M,30,安徽,合肥,本科,176,0,--,21,25,168,171,不限,大专,未婚,不限
15724566,夢幻Dě玫瑰,F,50,云南,昆明,高中中专及以下,157,0,汉,41,55,168,175,不限,大专或以上,离异,不限
15724909,一眼之间,M,36,山西,太原,本科,170,0,--,22,27,150,180,不限,不限,不限,不限
15725436,完整,F,43,河北,石家庄,本科,165,58,汉,38,53,162,182,不限,不限,不限,不限
15726201,danielle,F,34,北京,朝阳,本科,161,0,汉,25,32,170,180,不限,本科,未婚,不限
15727465,俊,M,41,山东,滨州,本科,171,0,--,26,33,150,175,不限,大专,不限,不限
15728271,宝宝,M,35,上海,松江,本科,173,0,汉,19,26,158,168,不限,大专或以上,未婚,不限
15728972,Scotti,M,30,上海,徐汇,大专,175,60,--,21,25,160,170,不限,不限,不限,不限
15729125,torontoM,M,45,其他国家,加拿大,本科,175,0,--,19,55,150,180,不限,不限,不限,不限
15729964,落野,M,32,福建,宁德,高中中专及以下,181,0,--,18,23,150,180,不限,不限,不限,不限
15730747,红茶,F,37,四川,成都,大专,163,120,--,28,33,170,180,不限,大专或以上,未婚,不限
15730808,nhgq1985,M,32,北京,怀柔,本科,170,0,--,18,23,150,165,不限,高中中专及以下或以上,未婚,不限
15731786,寻爱,M,37,河北,邢台,大专,168,0,--,25,28,150,163,不限,不限,不限,不限
15733346,゛某釹孓゛,F,31,吉林,吉林,大专,165,58,汉,22,27,160,190,不限,不限,不限,不限
15734107,阿钸,M,30,广东,广州,大专,175,0,--,18,21,150,180,不限,不限,不限,不限
15734171,李白626,M,53,福建,泉州,大专,165,0,--,29,36,158,165,不限,不限,不限,不限
15734704,秀秀,F,31,湖北,武汉,本科,160,0,--,18,50,155,190,不限,本科或以上,不限,不限
15735291,oβａЪЧ威,M,28,广东,梅州,高中中专及以下,160,0,--,18,,160,165,不限,不限,未婚,不限
15735687,~~风月~~,F,49,新疆,巴音郭楞,大专,160,52,汉,38,47,172,180,不限,本科或以上,不限,不限
15735942,vincent,M,33,河北,石家庄,本科,174,0,--,18,25,158,170,不限,大专或以上,未婚,不限
15737215,只是你,F,33,辽宁,大连,大专,170,0,--,23,28,160,190,不限,不限,不限,不限
15738190,找个々老婆结婚∧,M,49,四川,宜宾,博士后,168,0,汉,35,40,150,180,不限,不限,不限,不限
15739508,三岁学坏,M,33,河北,保定,高中中专及以下,176,0,汉,19,24,150,180,不限,不限,不限,不限
15740216,赢的精彩,F,35,浙江,金华,大专,166,60,汉,26,32,172,190,不限,不限,未婚,不限
15741207,^w^,M,28,辽宁,大连,本科,166,0,--,18,19,150,180,不限,不限,不限,不限
15742070,飞鸟和鱼,M,34,安徽,池州,大专,172,0,--,22,25,160,167,不限,不限,未婚,不限
15742246,大天子,M,34,内蒙古,呼和浩特,本科,175,63,汉,23,28,160,175,不限,大专或以上,不限,不限
15742749,句号,M,35,江苏,南通,本科,178,75,汉,24,34,161,174,不限,不限,不限,不限
15744826,阳光飞扬,M,40,河南,洛阳,本科,180,75,汉,26,31,150,180,不限,不限,不限,不限
15745491,泉,M,33,广东,梅州,高中中专及以下,170,0,汉,18,24,160,170,不限,高中中专及以下,未婚,不限
15745557,xsw,M,37,广东,深圳,本科,166,55,汉,21,28,158,165,不限,大专或以上,未婚,不限
15747029,受伤的心,M,44,山东,菏泽,大专,175,0,汉,30,34,160,170,不限,大专或以上,丧偶,不限
15747460,老茂,M,42,江苏,南京,大专,168,0,--,26,33,158,163,不限,不限,不限,不限
15747724,smart,M,32,江西,赣州,本科,174,0,汉,18,23,150,169,不限,不限,不限,不限
15748244,wing,M,31,湖南,长沙,本科,175,60,汉,18,22,150,180,不限,不限,不限,不限
15748798,jj,M,29,上海,嘉定,大专,180,63,汉,18,24,160,180,不限,不限,不限,不限
15749390,Emma,F,33,天津,和平,高中中专及以下,167,0,满,29,35,175,180,不限,大专,未婚,不限
15750194,寻觅,M,42,内蒙古,呼和浩特,本科,185,80,汉,29,32,165,175,不限,大专,不限,不限
15752051,爱,M,38,湖北,仙桃,高中中专及以下,173,0,--,22,29,163,168,不限,不限,不限,不限
15756328,小三,M,32,湖南,湘潭,大专,180,0,--,18,23,150,180,不限,不限,不限,不限
15756882,情山依旧,M,28,河北,沧州,高中中专及以下,170,0,--,18,19,150,180,不限,不限,不限,不限
15760081,村风,M,35,浙江,台州,大专,172,0,--,21,25,150,180,不限,不限,不限,不限
15760432,大草原,M,37,湖南,永州,本科,170,0,汉,20,,150,165,不限,不限,未婚,不限
15761047,相遇是缘,M,55,上海,虹口,本科,172,68,汉,35,42,150,167,不限,不限,不限,不限
15761653,晨语,F,30,浙江,杭州,大专,162,46,汉,21,,173,180,不限,大专或以上,不限,不限
15764505,因为爱你,M,29,广东,佛山,高中中专及以下,160,0,--,18,20,150,180,不限,不限,不限,不限
15765491,Enelyn,F,30,山东,济南,高中中专及以下,163,0,--,21,26,160,190,不限,不限,不限,不限
15766458,.偽伱變乖,M,31,山东,泰安,高中中专及以下,170,65,--,18,22,150,180,不限,不限,不限,不限
15766891,普通人,M,60,江西,吉安,大专,175,75,--,43,48,158,165,不限,不限,不限,不限
15768181,缘来是你,M,36,山东,济宁,本科,170,0,--,22,27,150,180,不限,不限,不限,不限
15769130,shrek,M,36,上海,徐汇,硕士,176,0,--,20,27,150,171,不限,大专或以上,未婚,不限
15770141,可依,F,48,广西,桂林,大专,160,0,--,44,47,172,175,不限,本科,离异,不限
15770635,刘燕,M,29,广西,柳州,高中中专及以下,175,0,--,18,20,160,170,不限,不限,未婚,不限
15770991,爱的自由,M,33,山东,枣庄,大专,177,0,--,18,24,165,172,不限,不限,不限,不限
15771059,爱你一万年  啊哈,M,30,福建,厦门,高中中专及以下,169,0,--,20,22,156,165,不限,不限,未婚,不限
15771624,与我携手,F,49,山西,吕梁,大专,160,0,--,40,43,170,178,不限,大专或以上,不限,不限
15771853,nihao,M,39,江苏,镇江,大专,173,0,--,23,30,150,168,不限,不限,不限,不限
15772626,single,M,30,重庆,酉阳,大专,162,0,其它民,18,21,150,180,不限,不限,不限,不限
15773719,奇缘,M,41,吉林,吉林,大专,170,75,汉,25,32,160,165,不限,大专,不限,不限
15774598,缘聚缘散,F,46,江苏,无锡,高中中专及以下,160,0,--,37,45,170,176,不限,不限,不限,不限
15775063,QQ妹,F,34,广西,玉林,高中中专及以下,165,0,--,25,30,160,190,不限,不限,不限,不限
15776469,起什么名好呢,M,33,河北,张家口,大专,174,65,汉,20,24,160,170,不限,本科或以上,未婚,星级会员 
15777882,笑容迷人,F,29,北京,海淀,本科,160,0,--,24,34,173,185,不限,本科,未婚,不限
15780866,奋斗,M,32,海南,三亚,大专,178,0,--,18,23,150,180,不限,不限,不限,不限
15781260,山高月小♡♡,M,39,河南,郑州,硕士,170,65,汉,24,32,160,175,不限,大专或以上,未婚,不限
15781397,chuck,F,39,北京,海淀,本科,168,0,--,35,45,170,190,不限,本科或以上,不限,不限
15783283,小狼,M,34,陕西,西安,本科,178,160,--,18,35,150,180,不限,不限,未婚,不限
15783703,婷婷,F,35,福建,厦门,高中中专及以下,156,0,--,25,30,160,190,不限,不限,不限,不限
15784888,时间,M,36,辽宁,大连,大专,179,0,--,23,27,165,170,不限,大专,未婚,不限
15786433,akate666,F,45,上海,南区,高中中专及以下,158,0,--,36,41,160,190,不限,不限,不限,不限
15787288,百事可乐,M,34,吉林,梅河口,本科,182,0,--,23,25,160,165,不限,大专或以上,未婚,不限
15788459,情fen的浪漫,F,31,吉林,长春,大专,164,50,汉,27,35,170,182,不限,高中中专及以下或以上,未婚,星级会员 
15788771,K-angel,M,33,四川,资阳,大专,174,0,--,19,24,150,180,不限,不限,不限,不限
15788802,TXL4108,M,41,浙江,宁波,大专,170,0,--,27,32,150,180,不限,不限,不限,不限
15789701,小玉儿,F,36,陕西,渭南,高中中专及以下,170,0,--,27,34,175,190,不限,不限,不限,不限
15790738,笔与文章,M,34,甘肃,兰州,双学士,170,0,--,18,30,160,170,不限,不限,不限,不限
15790756,Evan悦,M,30,其他国家,韩国,本科,178,68,汉,20,24,163,171,不限,不限,未婚,不限
